satisfaction_level,evaluation_score,projects,monthly_hours,tenure,accident,left,promoted,salary_level,department_Information Technology,department_Research and Development,department_Accounting,department_Human Resources,department_Management,department_Marketing,department_Product Management,department_Sales,department_Support,department_Technical,overtime,workload,stress_level
0.63,0.67,4,229,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,458.0,726.984126984127
0.68,0.81,3,180,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,311.7691453623979,458.48403729764397
0.91,0.98,5,135,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,301.8691769624716,331.72437028843035
0.95,0.94,3,174,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,301.37684051698466,317.2387794915628
0.89,0.76,2,278,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,393.1513703397205,441.7431127412589
0.76,0.76,3,197,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,341.2140090910688,448.96580143561687
0.96,0.72,3,157,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,271.9319767883137,283.26247582116014
0.78,0.63,4,156,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,312.0,400.0
0.98,0.9,3,186,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,322.1614502078112,328.73617368144
0.76,0.42,3,217,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,375.85502524244635,494.5460858453241
0.63,0.49,5,192,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,429.32505167995964,681.4683359999359
0.39,0.37,3,127,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,219.9704525612474,564.026801439096
0.91,0.67,3,257,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,445.13705754520146,489.16160169802356
0.8,0.8,4,229,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,458.0,572.5
0.89,0.64,4,274,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,548.0,615.7303370786517
0.75,0.41,5,196,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,438.2693235899588,584.3590981199451
0.94,0.85,3,137,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,237.29096063693618,252.4371921669534
0.5,0.75,4,239,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,478.0,956.0
0.75,0.95,4,177,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,354.0,472.0
0.84,0.78,5,164,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,366.7151483099655,436.565652749959
0.55,0.81,5,229,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,512.0595668474518,931.0173942680942
0.59,0.82,3,149,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,258.0755703277627,437.41622089451306
0.58,0.43,3,224,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,387.9793808954285,668.9299670610836
0.91,0.59,5,179,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,400.2561679724624,439.84194282688173
0.43,0.92,5,151,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,337.64626460246825,785.2238711685309
0.51,0.79,5,222,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,496.4070910049533,973.3472372646144
0.81,0.96,4,219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,438.0,540.7407407407408
0.72,0.39,3,257,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,445.13705754520146,618.2459132572243
0.89,0.99,4,258,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,516.0,579.7752808988764
0.61,0.74,5,185,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,413.6725758374611,678.151763667969
0.57,0.7,3,248,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,429.54860027708156,753.5940355738273
0.74,0.82,5,154,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,344.3544685349676,465.3438763986049
0.87,0.64,3,187,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,323.89350101538,372.2913804774483
0.58,0.62,3,182,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,315.23324697753566,543.5055982371305
0.63,0.59,3,189,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,327.3576026305178,519.6152422706632
0.89,0.85,4,195,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,390.0,438.2022471910112
0.49,0.74,2,154,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,217.78888860545666,444.4671196029728
0.59,0.59,4,244,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,488.0,827.1186440677967
0.71,0.99,3,228,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,394.907584125704,556.2078649657802
0.58,0.62,3,218,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,377.58707605001524,651.0122000862332
0.84,0.61,5,202,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,451.68573145495753,537.7211088749494
0.92,0.48,4,208,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,416.0,452.17391304347825
0.91,0.59,3,266,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,460.72551481332135,506.29177452013334
0.92,0.78,4,177,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,354.0,384.78260869565213
0.95,0.65,3,183,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,316.96529778510455,333.6476818790574
0.53,0.62,4,201,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,402.0,758.4905660377358
0.89,0.89,5,179,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,400.2561679724624,449.726031429733
0.81,0.84,3,198,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,342.94605989863766,423.3901974057255
0.78,0.67,5,209,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,467.33820729745605,599.1515478172513
0.66,0.48,3,203,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,351.6063139364821,532.7368392977
0.37,0.71,6,266,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,651.5642715803253,1760.984517784663
0.55,0.84,4,200,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,400.0,727.2727272727273
0.79,0.88,3,195,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,337.749907475931,427.5315284505456
0.89,0.83,5,269,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,601.5022859474435,675.8452651094871
0.54,0.76,5,226,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,505.3513629149525,935.835857249912
0.74,0.8,4,200,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,400.0,540.5405405405405
0.7,0.47,2,176,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,248.90158697766475,355.57369568237823
0.37,0.85,2,185,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,261.6295090390226,707.1067811865476
0.84,0.71,3,179,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,310.037094554829,369.0917792319393
0.55,0.58,5,208,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,465.1021393199563,845.6402533090113
0.93,0.79,5,241,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,538.8923825774493,579.4541748144616
0.97,0.55,4,166,3,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,332.0,342.26804123711344
0.64,0.53,3,216,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,374.12297443487745,584.567147554496
0.62,0.64,4,185,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,370.0,596.7741935483871
0.26,0.91,5,183,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,409.2004398824615,1573.847845701775
0.93,0.49,4,255,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,510.0,548.3870967741935
0.27,0.61,3,213,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,368.9268220121708,1366.395637082114
0.9,0.63,4,173,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,346.0,384.44444444444446
0.16,0.7,6,246,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,602.5744767246617,3766.090479529136
0.75,0.63,3,148,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,256.3435195201938,341.7913593602584
0.72,0.74,2,238,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,336.58282784479667,467.4761497844398
0.68,0.51,3,185,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,320.4293994002423,471.21970500035627
0.13,0.77,4,201,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,402.0,3092.3076923076924
0.96,0.92,3,150,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,259.8076211353316,270.6329386826371
0.71,0.72,4,137,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,274.0,385.9154929577465
0.85,0.66,5,189,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,422.61684774746027,497.1962914676003
0.87,0.91,3,229,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,396.6396349332729,455.9076263600838
0.86,0.93,3,199,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,344.67811070620655,400.78850082117043
0.49,0.85,3,250,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,433.0127018922193,883.699391616774
0.99,0.59,5,263,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,588.0858780824448,594.0261394772169
0.75,0.95,3,268,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,464.1896164284591,618.9194885712787
0.61,0.64,3,187,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,323.89350101538,530.9729524842296
0.89,0.84,6,196,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,480.09998958550284,539.4381905455087
0.77,0.7,4,232,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,464.0,602.5974025974026
0.7,0.79,3,226,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,391.44348251056624,559.2049750150946
0.5,0.58,4,96,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,192.0,384.0
0.61,1.0,4,133,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,266.0,436.0655737704918
0.98,0.53,4,214,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,428.0,436.734693877551
0.61,0.77,4,252,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,504.0,826.2295081967213
0.85,0.56,3,199,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,344.67811070620655,405.50365965436066
0.42,0.85,3,150,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,259.8076211353316,618.589574131742
0.56,0.75,4,141,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,282.0,503.5714285714285
0.88,0.8,4,239,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,478.0,543.1818181818181
0.92,0.69,3,139,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,240.75506225207394,261.6902850566021
0.85,0.77,3,146,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,252.87941790505607,297.5051975353601
0.66,0.74,4,179,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,358.0,542.4242424242424
0.82,0.93,3,160,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,277.12812921102034,337.96113318417116
0.14,0.58,6,205,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,502.1453972705515,3586.752837646796
0.6,0.98,5,213,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,476.28247920745525,793.8041320124255
0.92,0.65,4,260,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,520.0,565.2173913043478
0.51,0.72,3,242,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,419.1562954316683,821.8750890817025
0.85,0.46,3,123,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,213.04224933097188,250.63794038937868
0.43,0.84,2,285,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,403.0508652763321,937.3275936658886
0.98,0.56,3,103,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,178.40123317959436,182.04207467305548
0.84,0.55,5,264,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,590.3219460599445,702.7642214999339
0.7,0.52,3,227,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,393.17553331813514,561.6793333116217
0.82,0.82,5,267,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,597.0301499924439,728.085548771273
0.94,0.67,3,142,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,245.95121467478057,261.6502283774262
0.55,0.79,3,254,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,439.9409051224948,799.8925547681723
0.98,0.5,3,251,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,434.7447526997882,443.6170945916206
0.78,0.63,4,158,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,316.0,405.12820512820514
0.99,0.77,5,160,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,357.77087639996637,361.3847236363297
0.74,0.58,4,215,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,430.0,581.081081081081
0.5,0.74,4,237,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,474.0,948.0
0.25,0.8,5,237,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,529.9481106674502,2119.792442669801
0.49,0.55,4,268,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,536.0,1093.8775510204082
0.63,0.74,4,234,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,468.0,742.8571428571429
0.68,0.73,3,250,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,433.0127018922193,636.7833851356165
0.62,0.54,4,212,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,424.0,683.8709677419355
0.89,0.52,4,189,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,378.0,424.7191011235955
0.31,0.37,2,104,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,147.0782104868019,474.44584028000617
0.89,0.61,3,211,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,365.4627203970331,410.6322701090259
0.72,0.65,3,109,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,188.79353802500762,262.213247256955
0.84,0.75,2,168,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,237.58787847867998,282.842712474619
0.88,0.71,3,184,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,318.6973485926734,362.15607794621974
0.74,1.0,4,242,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,484.0,654.0540540540541
0.96,0.95,6,215,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,526.6402946983833,548.5836403108159
0.82,0.89,5,182,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,406.96437190496175,496.2980145182461
0.7,0.64,5,260,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,581.3776741499454,830.5395344999221
0.61,0.84,4,265,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,530.0,868.8524590163935
0.65,0.83,5,182,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,406.96437190496175,626.0990336999412
0.77,0.64,3,191,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,330.82170424565555,429.6385769424098
0.81,0.77,5,167,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,373.4233522424649,461.01648424995665
0.87,0.66,3,270,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,467.6537180435968,537.5330092455135
0.96,0.73,4,273,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,546.0,568.75
0.48,0.7,3,251,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,434.7447526997882,905.7182347912254
0.78,0.96,3,217,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,375.85502524244635,481.8654169774953
0.75,1.0,4,222,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,444.0,592.0
0.23,0.87,5,258,4,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,576.9055381949457,2508.284948673677
0.85,0.76,3,197,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,341.2140090910688,401.4282459894927
0.67,0.56,3,193,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,334.2858058607933,498.9340385981989
0.71,0.81,2,182,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,257.38686835190333,362.5167159885963
0.72,0.7,3,163,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,282.32428163372697,392.1170578246208
0.8,0.77,4,224,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,448.0,560.0
0.64,0.86,4,143,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,286.0,446.875
0.54,0.42,6,218,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,533.9887639267328,988.8680813458013
0.73,0.67,3,208,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,360.26656797432645,493.51584654017324
0.73,1.0,2,229,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,323.85490578343877,443.6368572375874
0.55,0.62,5,184,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,411.43650785996135,748.0663779272024
0.63,0.41,3,180,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,311.7691453623979,494.8716593053935
0.15,0.8,5,121,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,270.5642252774746,1803.7615018498307
0.6,0.5,5,203,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,453.9217994324573,756.5363323874288
0.38,0.51,3,151,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,261.53967194290044,688.2622945865801
0.81,0.77,4,239,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,478.0,590.1234567901234
0.75,0.53,3,166,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,287.5204340564336,383.36057874191147
0.52,0.92,3,268,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,464.1896164284591,892.6723392854982
0.51,1.0,5,196,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,438.2693235899588,859.3516148822721
0.66,0.62,4,241,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,482.0,730.3030303030303
0.8,0.87,5,251,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,561.2530623524473,701.5663279405591
0.85,0.69,3,263,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,455.5293623906147,535.916896930135
0.77,0.73,3,224,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,387.9793808954285,503.8693258382188
0.29,0.4,4,138,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,276.0,951.7241379310345
0.15,0.67,6,167,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,409.0647870447907,2727.0985802986047
0.73,0.83,5,266,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,594.7940820149441,814.7864137191016
0.55,0.74,2,116,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,164.04877323527904,298.2704967914164
0.2,0.69,2,160,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,226.27416997969522,1131.370849898476
0.56,0.68,3,144,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,249.4153162899183,445.38449337485406
0.55,0.54,3,190,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,329.08965343808666,598.3448244328848
0.9,0.49,6,175,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,428.66070498705614,476.2896722078401
0.73,0.55,3,206,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,356.8024663591887,488.77050186190235
0.48,0.99,5,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,402.49223594996215,838.5254915624212
0.64,0.74,4,157,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,314.0,490.625
0.95,0.75,4,203,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,406.0,427.3684210526316
0.82,0.66,4,238,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,476.0,580.4878048780488
0.95,0.65,3,273,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,472.84987046630346,497.73670575400365
0.92,0.9,4,179,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,358.0,389.1304347826087
0.22,0.84,3,131,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,226.8986557915229,1031.3575263251041
0.17,0.77,4,151,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,302.0,1776.470588235294
0.51,0.55,3,261,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,452.06526077547693,886.4024721087783
0.67,0.64,3,203,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,351.6063139364821,524.7855431887792
0.6,0.66,5,143,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,319.75772078246996,532.9295346374499
0.99,0.55,3,97,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,168.0089283341811,169.70598821634454
0.35,0.71,6,204,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,499.69590752776827,1427.7025929364809
0.13,0.72,4,154,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,308.0,2369.230769230769
0.97,0.93,2,160,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,226.27416997969522,233.2723401852528
0.49,0.61,4,232,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,464.0,946.9387755102041
0.62,0.71,3,255,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,441.67295593006367,712.3757353710704
0.35,0.54,3,128,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,221.70250336881628,633.4357239109037
0.81,0.79,4,222,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,444.0,548.1481481481482
0.57,0.75,5,171,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,382.36762415246403,670.820393249937
1.0,0.66,4,173,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,346.0,346.0
0.93,0.71,4,272,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,544.0,584.9462365591397
0.89,0.85,3,166,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,287.5204340564336,323.05666747913887
0.64,0.61,4,143,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,286.0,446.875
0.54,0.95,4,149,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,298.0,551.8518518518518
0.52,0.85,4,257,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,514.0,988.4615384615385
0.12,0.65,5,262,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,585.8498101049449,4882.081750874541
0.14,0.49,4,115,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,230.0,1642.8571428571427
0.57,0.54,4,142,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,284.0,498.2456140350878
0.57,0.64,4,144,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,288.0,505.2631578947369
1.0,0.56,5,247,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,552.3087904424481,552.3087904424481
0.94,0.58,4,216,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,432.0,459.5744680851064
0.93,0.48,3,276,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,478.0460228890101,514.0279816010861
0.91,0.88,5,123,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,275.0363612324741,302.2377595961254
0.85,0.77,4,264,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,528.0,621.1764705882354
0.8,0.98,3,189,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,327.3576026305178,409.19700328814724
0.68,0.69,3,148,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,256.3435195201938,376.975764000285
0.91,0.6,5,150,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,335.4101966249685,368.5826336538115
0.93,0.9,3,172,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,297.91273890184686,320.3362783890826
0.81,0.68,3,236,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,408.76399058625503,504.6469019583395
0.51,0.74,4,151,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,302.0,592.156862745098
0.49,0.52,3,168,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,290.9845356715714,593.8459911664722
0.55,0.55,5,256,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,572.4334022399462,1040.7880040726293
0.17,0.51,6,213,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,521.7413152128169,3069.066560075393
0.8,0.79,4,148,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,296.0,370.0
0.61,0.67,3,266,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,460.72551481332135,755.2877292021661
0.59,0.73,3,195,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,337.749907475931,572.4574702981882
0.67,0.77,4,242,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,484.0,722.3880597014925
0.96,0.81,4,183,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,366.0,381.25
0.72,0.66,3,134,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,232.09480821422954,322.35390029754103
0.72,0.76,4,189,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,378.0,525.0
0.99,0.61,5,196,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,438.2693235899588,442.6962864545038
0.22,0.61,4,150,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,300.0,1363.6363636363637
0.32,0.52,4,191,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,382.0,1193.75
0.64,0.86,4,248,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,496.0,775.0
0.9,0.49,3,256,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,443.40500673763256,492.6722297084806
0.86,0.9,3,158,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,273.6640275958826,318.2139855766077
0.67,0.76,2,210,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,296.98484809834997,443.2609673109701
0.9,0.59,3,247,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,427.81654946951267,475.35172163279185
0.52,0.8,3,156,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,270.19992598074487,519.6152422706632
0.57,0.89,3,202,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,349.8742631289132,613.8144967173916
0.55,0.83,3,157,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,271.9319767883137,494.4217759787521
0.2,0.83,4,258,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,516.0,2580.0
0.89,0.66,4,176,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,352.0,395.50561797752806
0.15,0.56,4,214,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,428.0,2853.3333333333335
0.8,0.6,3,212,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,367.194771204602,458.99346400575246
0.55,0.48,4,271,6,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,542.0,985.4545454545454
